date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:08	51373/51373	---M--	200	added ('OK')	image/png	etag:%22c8ad-55d1e4ee5e8c1%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/logo-black-with-white-outline.png?1509758748	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/logo-black-with-white-outlinee2f1.png	(from http://rebellug.com/collaborations.html)
10:33:09	9/9	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20May%202018%2017:33:11%20GMT	http://rebellug.com/%22/uploads/8/2/1/0/82101198/background-images/717889963.png%22	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/_/uploads/8/2/1/0/82101198/background-images/717889963.a3.delayed	(from http://rebellug.com/collaborations.html)
10:33:10	9/9	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20May%202018%2017:33:12%20GMT	http://rebellug.com/%22/uploads/8/2/1/0/82101198/background-images/2067455585.jpg%22	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/_/uploads/8/2/1/0/82101198/background-images/2067455585.jpg_	(from http://rebellug.com/collaborations.html)
10:33:11	9/9	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20May%202018%2017:33:13%20GMT	http://rebellug.com/%22/uploads/8/2/1/0/82101198/background-images/804550967.jpg%22	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/_/uploads/8/2/1/0/82101198/background-images/804550967.jpg_	(from http://rebellug.com/collaborations.html)
10:33:12	9/9	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20May%202018%2017:33:14%20GMT	http://rebellug.com/%22/uploads/8/2/1/0/82101198/background-images/328267571.jpg%22	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/_/uploads/8/2/1/0/82101198/background-images/328267571.jpg_	(from http://rebellug.com/collaborations.html)
10:33:26	141140/141140	---M--	200	added ('OK')	image/jpeg	etag:%2222754-566df41cc484c%22	http://rebellug.com/uploads/8/2/1/0/82101198/img-7831_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/img-7831_orig.jpg	(from http://rebellug.com/collaborations.html)
10:33:32	171296/171296	---M--	200	added ('OK')	image/jpeg	etag:%2229d20-566df41accdda%22	http://rebellug.com/uploads/8/2/1/0/82101198/image-1_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/image-1_orig.jpg	(from http://rebellug.com/collaborations.html)
10:33:40	47766/47766	---M--	200	added ('OK')	image/jpeg	etag:%22ba96-568f8d54a40ad%22	http://rebellug.com/uploads/8/2/1/0/82101198/img-6953_1.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/img-6953_1.jpg	(from http://rebellug.com/news.html)
10:33:45	22630/22630	---M--	200	added ('OK')	image/jpeg	etag:%225866-568f8d548b63c%22	http://rebellug.com/uploads/8/2/1/0/82101198/img-7116_1.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/img-7116_1.jpg	(from http://rebellug.com/news.html)
10:33:49	255073/255073	---M--	200	added ('OK')	image/png	etag:%223e461-55d4bb60641aa%22	http://rebellug.com/uploads/8/2/1/0/82101198/logo-black-with-white-outline_orig.png	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/logo-black-with-white-outline_orig.png	(from http://rebellug.com/collaborations.html)
10:33:50	239841/239841	---M--	200	added ('OK')	image/jpeg	etag:%223a8e1-568f8d54e28cd%22	http://rebellug.com/uploads/8/2/1/0/82101198/img-6896_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/img-6896_orig.jpg	(from http://rebellug.com/news.html)
10:33:52	9860/9860	---M--	200	added ('OK')	image/jpeg	etag:%222684-567dee3bd41af%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/assembley-seq-v1-00-07-32-07-still001.jpeg?1521580477	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/assembley-seq-v1-00-07-32-07-still0018ec3.jpg	(from http://rebellug.com/news.html)
10:33:54	6046/6046	---M--	200	added ('OK')	image/jpeg	etag:%22179e-567def35aa45d%22	http://rebellug.com/uploads/8/2/1/0/82101198/editor/assembley-seq-v1-00-07-38-12-still002.jpeg?1521580469	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/editor/assembley-seq-v1-00-07-38-12-still0020313.jpg	(from http://rebellug.com/news.html)
10:33:54	33113/33113	---M--	200	added ('OK')	image/jpeg	etag:%228159-567def35d117f%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/assembley-seq-v1-00-07-43-22-still003_1.jpeg?1521582117	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/assembley-seq-v1-00-07-43-22-still003_19f2f.jpg	(from http://rebellug.com/news.html)
10:34:00	36285/36285	---M--	200	added ('OK')	image/jpeg	etag:%228dbd-567def35e1b04%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/assembley-seq-v1-00-07-48-15-still004_1.jpeg?1521582130	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/assembley-seq-v1-00-07-48-15-still004_19a63.jpg	(from http://rebellug.com/news.html)
10:34:03	34454/34454	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:03%20GMT	http://rebellug.com/news/kockice-con-2018-recap	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/kockice-con-2018-recap.html	(from http://rebellug.com/news.html)
10:34:07	77763/77763	---M--	200	added ('OK')	image/jpeg	etag:%2212fc3-567de96383511%22	http://rebellug.com/uploads/8/2/1/0/82101198/editor/img-20180309-171819661.jpg?1521579389	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/editor/img-20180309-171819661c866.jpg	(from http://rebellug.com/news.html)
10:34:11	290100/290100	---M--	200	added ('OK')	image/jpeg	etag:%2246d34-568f8d54f845a%22	http://rebellug.com/uploads/8/2/1/0/82101198/img-6948_1_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/img-6948_1_orig.jpg	(from http://rebellug.com/news.html)
10:34:14	34454/34454	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:15%20GMT	http://rebellug.com/2/post/2018/04/kockice-con-2018-recap.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2018/04/kockice-con-2018-recap.html	(from http://rebellug.com/news.html)
10:34:16	36377/36377	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:17%20GMT	http://rebellug.com/news/squad-42-the-return	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/squad-42-the-return.html	(from http://rebellug.com/news.html)
10:34:19	36377/36377	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:19%20GMT	http://rebellug.com/2/post/2018/03/squad-42-the-return.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2018/03/squad-42-the-return.html	(from http://rebellug.com/news.html)
10:34:21	31238/31238	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:22%20GMT	http://rebellug.com/news/brick-conservation	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/brick-conservation.html	(from http://rebellug.com/news.html)
10:34:21	237845/237845	---M--	200	added ('OK')	image/jpeg	etag:%223a115-568f8d54e386e%22	http://rebellug.com/uploads/8/2/1/0/82101198/img-7200_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/img-7200_orig.jpg	(from http://rebellug.com/news.html)
10:34:22	31238/31238	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:24%20GMT	http://rebellug.com/2/post/2018/03/brick-conservation.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2018/03/brick-conservation.html	(from http://rebellug.com/news.html)
10:34:23	32211/32211	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:25%20GMT	http://rebellug.com/news/effective-bricklinking	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/effective-bricklinking.html	(from http://rebellug.com/news.html)
10:34:23	108093/108093	---M--	200	added ('OK')	image/jpeg	etag:%221a63d-5690966e92122%22	http://rebellug.com/uploads/8/2/1/0/82101198/img-7116_1_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/img-7116_1_orig.jpg	(from http://rebellug.com/news.html)
10:34:25	32211/32211	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:27%20GMT	http://rebellug.com/2/post/2018/02/effective-bricklinking.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2018/02/effective-bricklinking.html	(from http://rebellug.com/news.html)
10:34:27	34166/34166	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:28%20GMT	http://rebellug.com/news/bricking-bavaria-2017-recap	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/bricking-bavaria-2017-recap.html	(from http://rebellug.com/news.html)
10:34:41	243121/243121	---M--	200	added ('OK')	image/jpeg	etag:%223b5b1-5690978f19db6%22	http://rebellug.com/uploads/8/2/1/0/82101198/img-6953_1_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/img-6953_1_orig.jpg	(from http://rebellug.com/news.html)
10:34:43	93916/93916	---M--	200	added ('OK')	image/jpeg	etag:%2216edc-55f0318f28811%22	http://rebellug.com/uploads/8/2/1/0/82101198/image-4_1_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/image-4_1_orig.jpg	(from http://rebellug.com/news.html)
10:34:45	34166/34166	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:46%20GMT	http://rebellug.com/2/post/2017/11/bricking-bavaria-2017-recap.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2017/11/bricking-bavaria-2017-recap.html	(from http://rebellug.com/news.html)
10:34:47	29227/29227	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:48%20GMT	http://rebellug.com/news/website-refresh	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/website-refresh.html	(from http://rebellug.com/news.html)
10:34:49	29227/29227	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:50%20GMT	http://rebellug.com/2/post/2017/10/website-refresh.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2017/10/website-refresh.html	(from http://rebellug.com/news.html)
10:34:52	40244/40244	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:34:52%20GMT	http://rebellug.com/news/from-then-to-now	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/from-then-to-now.html	(from http://rebellug.com/news.html)
10:35:06	159876/159876	---M--	200	added ('OK')	image/jpeg	etag:%2227084-55f031987d25f%22	http://rebellug.com/uploads/8/2/1/0/82101198/image_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/image_orig.jpg	(from http://rebellug.com/news.html)
10:35:10	303078/303078	---M--	200	added ('OK')	image/png	etag:%2249fe6-564dd5a41f41a%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/screenshot-20180209-172119.png?1518261640	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/screenshot-20180209-17211979da.png	(from http://rebellug.com/news.html)
10:35:20	359615/359615	---M--	200	added ('OK')	image/png	etag:%2257cbf-564dd5a4422a5%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/screenshot-20180209-172124.png?1518261601	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/screenshot-20180209-1721243f81.png	(from http://rebellug.com/news.html)
10:35:25	114303/114303	---M--	200	added ('OK')	image/png	etag:%221be7f-54ccbb93c41e7%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/auramoc1.png?1491807340	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/auramoc1b1d7.png	(from http://rebellug.com/news.html)
10:35:41	306911/306911	---M--	200	added ('OK')	image/jpeg	etag:%224aedf-54ccbb9421a49%22	http://rebellug.com/uploads/8/2/1/0/82101198/5210167689-fcf58437d9-o_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/5210167689-fcf58437d9-o_orig.jpg	(from http://rebellug.com/news.html)
10:35:45	23474/23474	---M--	200	added ('OK')	image/jpeg	etag:%225bb2-54ccbb93f8e37%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/13137013565-5484d9460c-o.jpg?1491810762	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/13137013565-5484d9460c-oabdb.jpg	(from http://rebellug.com/news.html)
10:35:49	246074/246074	---M--	200	added ('OK')	image/jpeg	etag:%223c13a-54ccbb941669b%22	http://rebellug.com/uploads/8/2/1/0/82101198/6245062820-22f8a5de5e-o_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/6245062820-22f8a5de5e-o_orig.jpg	(from http://rebellug.com/news.html)
10:35:53	18966/18966	---M--	200	added ('OK')	image/jpeg	etag:%224a16-54ccbb94edc1f%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/24344330812-b46d1b6907-o.jpg?1491811776	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/24344330812-b46d1b6907-ocf1d.jpg	(from http://rebellug.com/news.html)
10:35:55	56754/56754	---M--	200	added ('OK')	image/jpeg	etag:%22ddb2-54ccbb94da368%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/21557831728-7e50105d43-o.jpg?1491811180	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/21557831728-7e50105d43-of26e.jpg	(from http://rebellug.com/news.html)
10:35:57	40244/40244	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:35:58%20GMT	http://rebellug.com/2/post/2017/05/from-then-to-now.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2017/05/from-then-to-now.html	(from http://rebellug.com/news.html)
10:35:59	31638/31638	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:01%20GMT	http://rebellug.com/news/finding-and-joining-a-lug	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/finding-and-joining-a-lug.html	(from http://rebellug.com/news.html)
10:36:01	263946/263946	---M--	200	added ('OK')	image/jpeg	etag:%224070a-54ccbb9403db2%22	http://rebellug.com/uploads/8/2/1/0/82101198/7694545360-aa9b642d68-o2_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/7694545360-aa9b642d68-o2_orig.jpg	(from http://rebellug.com/news.html)
10:36:02	31638/31638	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:03%20GMT	http://rebellug.com/2/post/2017/05/finding-and-joining-a-lug.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2017/05/finding-and-joining-a-lug.html	(from http://rebellug.com/news.html)
10:36:04	30769/30769	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:05%20GMT	http://rebellug.com/news/attending-lego-conventions	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/attending-lego-conventions.html	(from http://rebellug.com/news.html)
10:36:06	30769/30769	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:07%20GMT	http://rebellug.com/2/post/2017/04/attending-lego-conventions.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2017/04/attending-lego-conventions.html	(from http://rebellug.com/news.html)
10:36:06	22213/22213	---M--	200	added ('OK')	image/jpeg	etag:%2256c5-54e7d6e343d31%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/blurred-names.jpg?1493614070	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/blurred-names9cfa.jpg	(from http://rebellug.com/news.html)
10:36:07	33173/33173	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:09%20GMT	http://rebellug.com/news/moc-blueprints	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/moc-blueprints.html	(from http://rebellug.com/news.html)
10:36:08	8757/8757	---M--	200	added ('OK')	image/jpeg	etag:%222235-54de96944c9e4%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/img-6179.jpg?1493033298	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/img-61798b00.jpg	(from http://rebellug.com/news.html)
10:36:11	20307/20307	---M--	200	added ('OK')	image/jpeg	etag:%224f53-54de96944dd13%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/img-6177.jpg?1493033206	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/img-6177ef7c.jpg	(from http://rebellug.com/news.html)
10:36:11	13162/13162	---M--	200	added ('OK')	image/jpeg	etag:%22336a-54de96944a655%22	http://rebellug.com/uploads/8/2/1/0/82101198/published/img-6178.jpg?1493033347	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/published/img-61783707.jpg	(from http://rebellug.com/news.html)
10:36:12	33173/33173	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:14%20GMT	http://rebellug.com/2/post/2017/04/moc-blueprints.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2017/04/moc-blueprints.html	(from http://rebellug.com/news.html)
10:36:13	143362/143362	---M--	200	added ('OK')	image/jpeg	etag:%2223002-54ccbb95b4fcd%22	http://rebellug.com/uploads/8/2/1/0/82101198/31360873640-a87286e103-o_1_orig.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/31360873640-a87286e103-o_1_orig.jpg	(from http://rebellug.com/news.html)
10:36:14	84433/84433	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:15%20GMT	http://rebellug.com/news/previous/2	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/previous/2.html	(from http://rebellug.com/news.html)
10:36:14	33682/33682	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:16%20GMT	http://rebellug.com/news/archives/04-2018	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/04-2018.html	(from http://rebellug.com/news.html)
10:36:15	41481/41481	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:17%20GMT	http://rebellug.com/news/archives/03-2018	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/03-2018.html	(from http://rebellug.com/news.html)
10:36:16	31439/31439	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:18%20GMT	http://rebellug.com/news/archives/02-2018	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/02-2018.html	(from http://rebellug.com/news.html)
10:36:17	31859/31859	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:18%20GMT	http://rebellug.com/news/archives/11-2017	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/11-2017.html	(from http://rebellug.com/news.html)
10:36:17	26634/26634	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:19%20GMT	http://rebellug.com/news/archives/10-2017	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/10-2017.html	(from http://rebellug.com/news.html)
10:36:19	41996/41996	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:20%20GMT	http://rebellug.com/news/archives/05-2017	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/05-2017.html	(from http://rebellug.com/news.html)
10:36:20	46420/46420	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:21%20GMT	http://rebellug.com/news/archives/04-2017	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/04-2017.html	(from http://rebellug.com/news.html)
10:36:20	31615/31615	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:22%20GMT	http://rebellug.com/news/archives/03-2017	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/03-2017.html	(from http://rebellug.com/news.html)
10:36:21	46692/46692	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:23%20GMT	http://rebellug.com/news/archives/02-2017	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/02-2017.html	(from http://rebellug.com/news.html)
10:36:22	29467/29467	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:24%20GMT	http://rebellug.com/news/archives/01-2017	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/01-2017.html	(from http://rebellug.com/news.html)
10:36:23	34243/34243	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:25%20GMT	http://rebellug.com/news/archives/12-2016	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/12-2016.html	(from http://rebellug.com/news.html)
10:36:24	42792/42792	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:26%20GMT	http://rebellug.com/news/archives/11-2016	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/11-2016.html	(from http://rebellug.com/news.html)
10:36:24	26872/26872	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:26%20GMT	http://rebellug.com/news/archives/08-2016	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/08-2016.html	(from http://rebellug.com/news.html)
10:36:25	27023/27023	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:27%20GMT	http://rebellug.com/news/archives/07-2016	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/07-2016.html	(from http://rebellug.com/news.html)
10:36:26	26951/26951	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:36:28%20GMT	http://rebellug.com/news/archives/06-2016	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/archives/06-2016.html	(from http://rebellug.com/news.html)
10:36:27	9/9	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20May%202018%2017:36:29%20GMT	http://rebellug.com/payload.js	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/payload.js	(from http://cdn2.editmysite.com/js/wsnbn/snowday262.js)
10:36:27	9/9	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20May%202018%2017:36:29%20GMT	http://rebellug.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://cdn2.editmysite.com/js/wsnbn/snowday262.js)
10:36:28	9/9	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20May%202018%2017:36:30%20GMT	http://rebellug.com/POST	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/POST	(from http://cdn2.editmysite.com/js/wsnbn/snowday262.js)
10:36:37	661470/661470	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22a17de-55aeb36adc73c%22	http://rebellug.com/files/theme/images/default-bg.jpg?1522820934	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/files/theme/images/default-bgb77c.jpg	(from http://rebellug.com/files/main_style.css?1522820934)
10:36:52	1009007/1009007	---M--	200	added ('OK')	image/png	etag:%22f656f-54ccbb9531df3%22	http://rebellug.com/uploads/8/2/1/0/82101198/moc_orig.png	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/moc_orig.png	(from http://rebellug.com/news.html)
10:36:52	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225ae9f720-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1522870812	D:/RebelLUG/V1%20Website/RebelLUG/cdn2.editmysite.com/css/sites6d58.css	(from http://rebellug.com/news/moc-blueprints)
10:36:54	475065/475065	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225ae9f720-73fb9%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1522870812	D:/RebelLUG/V1%20Website/RebelLUG/cdn2.editmysite.com/js/site/main6d58.js	(from http://rebellug.com/news/moc-blueprints)
10:36:55	119163/119163	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225ae9f720-1d17b%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1522870812&	D:/RebelLUG/V1%20Website/RebelLUG/cdn2.editmysite.com/js/lang/en/stl02e4.js	(from http://rebellug.com/news/moc-blueprints)
10:36:58	24742/24742	---M--	200	added ('OK')	image/jpeg	etag:%2260a6-5498529e96051%22	http://rebellug.com/uploads/8/2/1/0/82101198/snowman.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/snowman.jpg	(from http://rebellug.com/news/previous/2)
10:36:58	19045/19045	---M--	200	added ('OK')	image/jpeg	etag:%224a65-5498529eaa897%22	http://rebellug.com/uploads/8/2/1/0/82101198/mosaics.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/mosaics.jpg	(from http://rebellug.com/news/previous/2)
10:37:00	19810/19810	---M--	200	added ('OK')	image/jpeg	etag:%224d62-548634132cb98%22	http://rebellug.com/uploads/8/2/1/0/82101198/editor/32353840280-18de78ec78-o.jpg?1486965314	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/editor/32353840280-18de78ec78-o7f61.jpg	(from http://rebellug.com/news/previous/2)
10:37:00	30129/30129	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:37:01%20GMT	http://rebellug.com/news/a-word-on-lego-investing	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/news/a-word-on-lego-investing.html	(from http://rebellug.com/news/previous/2)
10:37:01	30129/30129	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2017:37:03%20GMT	http://rebellug.com/2/post/2017/04/a-word-on-lego-investing.html	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/2/post/2017/04/a-word-on-lego-investing.html	(from http://rebellug.com/news/previous/2)
10:37:01	34454/34454	---M--	200	added ('OK')	image/jpeg	etag:%228696-5498529ec3765%22	http://rebellug.com/uploads/8/2/1/0/82101198/santa.jpg	D:/RebelLUG/V1%20Website/RebelLUG/rebellug.com/uploads/8/2/1/0/82101198/santa.jpg	(from http://rebellug.com/news/previous/2)
